ID,file_name,URL,actual_caption,google_colab_caption
6447,2301379282_5fbcf230d1.jpg,https://drive.google.com/uc?id=1RHBkonJg8m6xhdCAUqXxZ-VbIYPyDM9l,A child smiling as they are being thrown in the air by an adult .,a young girl in a hat 
6448,2326730558_75c20e5033.jpg,https://drive.google.com/uc?id=1SpUdplE70xlaIoD-ctAicvwrgpvXQh5H,A beige dog and brown dog in the snow .,a dog laying on a boat 
6449,2300168895_a9b83e16fc.jpg,https://drive.google.com/uc?id=1SqKmkpTsHdPi9uSaHBER08OCDJsm9mzG,A brown dog laying in the grass with a white chew toy .,a dog laying on a bench 
6450,2318721455_80c6644441.jpg,https://drive.google.com/uc?id=1TFqeI4SB_cFk85mPLTxFMNV7uaZJgnwu,A boy in a diaper jumping onto a couch .,a young man playing a tv 
6451,2303016989_0deb96c8d9.jpg,https://drive.google.com/uc?id=1UKsPeKlN8iNPY-nBn3oN65ZtMVwW2O_0,A black and white dog is catching a red and green object in his mouth .,a dog running in a frisbee 
6452,2316097768_ef662f444b.jpg,https://drive.google.com/uc?id=1UwPvPBs6FwHn8zru4vLSFFGc_BqGBkpF,A black guy smoking a cigarette .,a man wearing a suit and a suit and a suit and a suit and a suit and a suit and a suit and a suit and a suit and a suit and a suit and a suit and a suit and a suit and a suit and a
6453,2318502106_33f2e4b4fc.jpg,https://drive.google.com/uc?id=1V6-sxKjR6DStK_5wwRmotY2RLydEHauq,A man in swim trunks is juggling on the beach,a woman holding a frisbee 
6454,2308271254_27fb466eb4.jpg,https://drive.google.com/uc?id=1Wb70qKGoKe2X2FDrD7sepiQsPhPqp6wU,A grey dog chasing a brown dog in shallow water .,a dog laying down a leash 
6455,2293149170_38fb2257ea.jpg,https://drive.google.com/uc?id=1Wh-Arberz90ZvFrekPzoicR2eQLTuRyG,"A boy is lying down in midst of many soft toys , and spiderman quilt .",a teddy bears sitting on a couch 
6456,2290589734_b588471345.jpg,https://drive.google.com/uc?id=1WuFjgXblZ_dfg_4N3SqEM-VanDXbiLDK,One boy in a black shirt is grabbing the flag of the boy in the red shirt with the football .,a young boy holding a frisbee 
6457,2315867011_fc5fc9fa6d.jpg,https://drive.google.com/uc?id=1XpbFfDSapOavfmu5_8p4m9jMWLLi26Kx,The two girls are playing on a yellow sit and bounce .,a young girl in a skateboard 
6458,2330536645_2d36b516e1.jpg,https://drive.google.com/uc?id=1XqgWAeOdfRLzX3W0jX64fEJ-gIozzzjo,A group of kids is splashing in deep water nearby a rock formation .,a man riding a surfboard on a body of a surfboard 
6459,2312746782_4528a5b818.jpg,https://drive.google.com/uc?id=1YMAWxNHnx40Acl4jxOmEeP7bbBMRz-27,A girl pushes a boy on a swing on a sandy playground .,a young boy with a frisbee 
6460,2289096282_4ef120f189.jpg,https://drive.google.com/uc?id=1YQldRBc0snxsd6OMYwXZRWo1C28M31x6,a boy is riding a buggy down a woodland path .,a woman standing in a park 
6461,2337377811_8c81b40a64.jpg,https://drive.google.com/uc?id=1YTdOWFd6hZymmoi8Y53fs8KYlqTTebs-,A bundled up toddler is walking over snow .,a young man riding a snowboard 
6462,229954612_a4438297ee.jpg,https://drive.google.com/uc?id=1ZbjJEygIB_1p3C3QlrnVgAwsnLBH1dSd,People gather on a bridge near a weeping willow tree .,a boat docked in the water 
6463,2299427360_422a3fb8b0.jpg,https://drive.google.com/uc?id=1_9Aw1kaKAiuQq3UUTfeP5LakMrhqqDHx,A dog runs through green grass with a tennis ball in its mouth .,a dog laying on a frisbee 
6464,2327240505_e73cc73246.jpg,https://drive.google.com/uc?id=1_RAo-FGrU8OhA1A_a5TP4TI2IiY92AzN,A boy hitting a girl on a skateboard with a plushie snake .,a man riding a skateboard 
6465,2319087586_919472310f.jpg,https://drive.google.com/uc?id=1_ZNAKFBdayL8yzocTIsVSpsC-A4_Xlmy,"A guy with tattoos , sitting on a couch .",a man is sitting on a table 
6466,2298661279_016d87ba2f.jpg,https://drive.google.com/uc?id=1aBPDrr9d2h0Xhxgo0rO1g5jRTx1dZYCV,A boy in red pants getting ready to slide down a metal slide .,a man is holding a surfboard 
6467,2309327462_82a24538d4.jpg,https://drive.google.com/uc?id=1aG09xwsd9jiuIrURSzyuBK2pT34xFLCe,a dog chases another dog .,a dog laying on a leash 
6468,2308108566_2cba6bca53.jpg,https://drive.google.com/uc?id=1aQx16ZWuw9ckO93uySx7Z8oLG7rg6xhL,A man rides a bike on a dirt path .,a man riding a bike 
6469,2318659263_c24005a5cb.jpg,https://drive.google.com/uc?id=1abkhFH11zY5XX1ilh86CYZNHDMZLNQGV,A fluffy white dog running across the snow .,a white polar bears are standing in a white sheep 
6470,2319175397_3e586cfaf8.jpg,https://drive.google.com/uc?id=1aeE8h0H69F0Gi0arwuHO6udmWzVEj3BJ,Two husky-like white dogs are outside on snow .,a large white sheep standing on a hill 
6471,2294516804_11e255807a.jpg,https://drive.google.com/uc?id=1c5PruQ5T9z8clGYt9bJmOly5e_c2ItbX,A baby puffs up its cheeks .,a baby feeding a baby holding a baby holding a baby holding a baby holding a baby holding a baby holding a baby holding a baby holding a baby holding a baby holding a baby holding a baby holding a baby holding a baby holding a baby holding a
6472,233361142_d9d5f0cae9.jpg,https://drive.google.com/uc?id=1eCHRKaozgc5KgA_QMPwy6VZx8M8AA4Fo,a black and brown dog staring off into the distance at something,a dog laying down a leash 
6473,2293424366_7b5fcd2398.jpg,https://drive.google.com/uc?id=1f2Oq51YoUgl0ZBsQIcIh__4J5c1z2sTT,A young boy on a basketball team dribbles the ball .,a man is playing with a frisbee 
6474,2339140905_9f625f140a.jpg,https://drive.google.com/uc?id=1fFdq2QctabDMNSTIsm4z3zzP4D5FADHJ,A woman in a yellow jacket skis in the snow .,a man riding skis down a snow 
6475,2298097636_c5de0079de.jpg,https://drive.google.com/uc?id=1hEL8gs9ohBQZ5biuQ2mzuvXt4e1s_SvY,A brown dog is running alongside a black dog in a field .,a dog is standing in a field 
6476,2333288869_8c01e4c859.jpg,https://drive.google.com/uc?id=1hH8zjIeF5PPolbaeXcdPsJAepbZYQ0kI,a boy and a woman walk into the ocean .,a man riding a surfboard 
6477,2332986053_864db84971.jpg,https://drive.google.com/uc?id=1i1aERtEQQ_x-OY_fl6wZtAVsSwmyoQMS,A man in an orange shirt and a blue hardhat smiles .,a man holding a helmet 
6478,2319808437_bbbdc317c0.jpg,https://drive.google.com/uc?id=1iSJu6AhozWcxfADqb4rRXXa8prRDbg9B,Three people are standing on a hill that is partly covered in snow .,a man riding a horse 
6479,2337919839_df83827fa0.jpg,https://drive.google.com/uc?id=1jDILUHyzpCg0MU_IVd63C-ppcoLTH1DC,A little boy kicks a soccer ball in the park .,a young boy in a field 
6480,2291485126_b8d41a63f4.jpg,https://drive.google.com/uc?id=1jOZlwodKFgVvK0z6T58rbJ9Io_ieBzsR,A person on skis is jumping a small hill .,a man riding a snowboard 
6481,2302747917_aa0300eb68.jpg,https://drive.google.com/uc?id=1jTaj25Bfdyg1_fFvdjc7FmX-ghRwR23j,A girl in green is running behind a boy in red in a sports arena whilst a girl in pink is running in the background .,a woman is riding a skateboard 
6482,228949397_9e63bfa775.jpg,https://drive.google.com/uc?id=1jf0IMh6bLXwm1urMuIoAI8AsAuVcF8Kc,A kid is going down a big water slide .,a man riding a surfboard 
6483,2315418282_80bd0bb1c0.jpg,https://drive.google.com/uc?id=1lPN2MJSd4wOzyX49gwZ7ZVBDbb8qOU0e,A brown and white dog is leaping over a log near water in the snow .,a dog laying down a body of a boat 
6484,2298946012_22de913532.jpg,https://drive.google.com/uc?id=1mJWBBgW399XocLoKOxWw9zDzKCzCBgdp,Four horseriders look into the water .,a group of people standing on a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a
6485,2311690895_0d6efe11c8.jpg,https://drive.google.com/uc?id=1mrF8DupqxtOIBIbyzEdd7FhP-oybYO1W,A brown dog looks up while a person 's fingers are in its mouth .,a dog laying on a bed 
6486,2312984882_bec7849e09.jpg,https://drive.google.com/uc?id=1oc4qNV6Lam246AQY-M7UvTftD_FO8p9q,A drummer and three saxophones players outside a storefront .,a group of people standing next to a small cake 
6487,2306674172_dc07c7f847.jpg,https://drive.google.com/uc?id=1odGt9SinS3Jwx7sfwpTu8wugfwsWq5of,A boy in a blue shirt jumps down stairs on a skateboard .,a man riding a skateboard 
6488,2337757064_08c4033824.jpg,https://drive.google.com/uc?id=1qgQxGyHagJpO30OM-_Pvf-RXYxAwMl_e,A fisherman in a field near a lake .,a giraffe is standing in the grass 
6489,2313822078_282dc07531.jpg,https://drive.google.com/uc?id=1rE5zvlDZZSoO7fINkNmoXjWEXqlhouw7,A child swings on his stomach on a tire swing amidst trees .,a man is holding a frisbee 
6490,2285152690_3fb93f65f1.jpg,https://drive.google.com/uc?id=1sMO0gPexM50Gn28qd4ZTHh92AFTw6fWc,A basketball player in a duke uniform looks up .,a man in a game 
6491,229978782_3c690f5a0e.jpg,https://drive.google.com/uc?id=1sgZ595GSI_AsRuLnbQL7f6sF7JEaVRUP,a man in red throws a Frisbee .,a woman holding a frisbee 
6492,2339106348_2df90aa6a9.jpg,https://drive.google.com/uc?id=1tMK2Z6jnlgTmzpuhK1vEPWHNd4jX1iPp,A girl with dark brown hair and eyes in a blue scarf is standing next to a girl in a fur edged coat .,a woman holding a picture 
6493,2295750198_6d152d7ceb.jpg,https://drive.google.com/uc?id=1v2hfH1Yj40_3i1XfdgbK408L3EK9vbPB,A girl is standing on one leg in the middle of the field .,a woman is standing on a field 
6494,2297744130_f571f3a239.jpg,https://drive.google.com/uc?id=1wJklS2aExbzHRlzwoqA8OIZ7oGY5e8rL,A child wearing a yellow jacket is jumping down from a rock .,a man holding a frisbee 
6495,2286032269_8ba929709c.jpg,https://drive.google.com/uc?id=1wPduYxIxG_n58yIp9q4K2XP2UbmtJeq_,A boy is surfing .,a man riding a surfboard 
6496,2330062180_355ccbceb5.jpg,https://drive.google.com/uc?id=1y045pRVBnqDsltALc1bAO0ZLkFDLNuMd,A dog running down a snow covered hill,a dog laying down a leash 
6497,2335634931_7e9e8c2959.jpg,https://drive.google.com/uc?id=1yiGKOjc8UJnsrr5PeWLhKVYU1CiwOXzB,A dog attacking a guy .,a man standing next to a dog 
6498,2285741931_07159a21f2.jpg,https://drive.google.com/uc?id=1ysu5CecvQ6IoZon8RaKm8scsxTQAR5Cy,a girl speeds by on her scooter .,a man riding a frisbee 
6499,2335619125_2e2034f2c3.jpg,https://drive.google.com/uc?id=1yx-6eHSSdTHNu3u2xFtkOMJuPKgmCO-y,A big black dog bares its teeth while running through the snow .,a large white and white sheep standing in a field 
6500,2308256827_3c0a7d514d.jpg,https://drive.google.com/uc?id=14JquwQCm6JwMuJk_PkCd4fRGPyD98_zu,A boy walks across a rope structure on a playground .,a young man throwing a frisbee 
6501,2339516180_12493e8ecf.jpg,https://drive.google.com/uc?id=17jriKiZe3vQsNe-WheSFT0nlk0m2FUPn,A man walking 3 dalmatians along a sunny street .,a man riding a bike on a street 
6502,2331510788_986809bbb4.jpg,https://drive.google.com/uc?id=18HhInmd---J-AIiyK6Y5FIrcSBHreq9o,A brown dog is up to its knees in snow .,a dog laying down a frisbee 
6503,2328616978_fb21be2b87.jpg,https://drive.google.com/uc?id=18mg3nl8MQiFjVc0x-p-mbUepGo_-ZAOV,a lady wearing a black dress carrying a white cross,a man is holding a red shirt holding a red shirt holding a red shirt holding a red shirt holding a red shirt holding a red shirt holding a red shirt holding a red shirt holding a red shirt holding a red shirt holding a red shirt holding a
6504,2286235203_af3cd8f243.jpg,https://drive.google.com/uc?id=19lOokqmO-P4PNZFOkgdYJSM7SgJGxC6F,A woman is looking down and wearing a white hair piece that looks like a wedding veil .,a woman is smiling woman in a red hat 
6505,2283966256_70317e1759.jpg,https://drive.google.com/uc?id=1Ba_jMKwUPR7r9Bw0zzfLWQwvHc6JxqR2,A brown dog walks on the rocks near a river .,a dog laying on a bench 
6506,2307451605_22e9c06530.jpg,https://drive.google.com/uc?id=1E-0kVTSqjn_g99o82t7aivxoekLctXi0,A black dog is walking through a stream,a man is sitting on a boat 
6507,2324779494_5e72d29171.jpg,https://drive.google.com/uc?id=1FO4x8Z-kenbUwr9hBz9Xp8d0R-WF8D_P,A boy dressed for Halloween,a young boy holding a remote 
6508,2303951441_3c8080907a.jpg,https://drive.google.com/uc?id=1Gdz9dj9UiswXwuQFhVaXFpNxLZsFF0R6,A black furry dog is jumping in the air next to another dog .,a dog laying on a bench 
6509,2291511815_ac083fddbd.jpg,https://drive.google.com/uc?id=1J1OJYtsjrBZZPVMVTU_9CIEsNxBXq2Bi,Three children are riding down a hill on tricycles in their winter coats .,a young boy riding a bike on a bench 
6510,233270519_d60d4518fa.jpg,https://drive.google.com/uc?id=1J9RT3cvEA1euPnS5upaachtpDIKPL2q2,"A man in swim trunks hits a ball with a paddle , while on the beach .",a man riding a frisbee 
6511,2314732154_83bc7f7314.jpg,https://drive.google.com/uc?id=1JKnKg32iGFCYpGsvWXnrTmoPYKrUJPrO,A brown dog walks towards another animal hiding in the grass .,a brown dog laying on a grassy field 
6512,2295216243_0712928988.jpg,https://drive.google.com/uc?id=1L4OC2AiTKp0WfTgpa_XfcWaFV2r-PGGf,A girl dances with adults in the sand .,a group of people are playing a game 
6513,2326879311_555ebef188.jpg,https://drive.google.com/uc?id=1LmLuzmI1fQbIK0uiriZtIAyvcwqiJVnb,A man in a red shirt is curled up on pavement outdoors .,a dog laying on a skateboard 
6514,2327088022_478dbd2c17.jpg,https://drive.google.com/uc?id=1OZdagGwnohH989ChZOBJX9tX9BeSjRXI,A man climbing an icy glacier with the assistance of a pick .,a man riding a snow 
6515,2285570521_05015cbf4b.jpg,https://drive.google.com/uc?id=1Po5GalZhyLU189x1HaIVS8YV8gQXhKfe,A cross-country skier has left a trail behind him as he makes his way through the snow .,a man riding skis on a snowy slope 
6516,2288315705_5f4c37d932.jpg,https://drive.google.com/uc?id=1QaA1JYmsjgKZxqVB08HTZ6ZBD7NLtkf4,A dog zips along the beach .,a dog laying on a leash 
6517,230016181_0c52b95304.jpg,https://drive.google.com/uc?id=1SIKKtkdGpncdj6gs3yvV352pgi4Nc_FS,A person and their tan dog go for a ride in a rowboat .,a young girl in a boat 
6518,2286270205_16038dec5a.jpg,https://drive.google.com/uc?id=1W77qwWUdu1MXwZnYiauz6hjuYO7SPR34,a brown dog at the edge of a body of water surrounded by snow .,a dog laying on a leash 
6519,2286239223_d84ffc4e4a.jpg,https://drive.google.com/uc?id=1YQ_T5PrAx5UoZvJw8EIVxo7J0-xoIHcu,A man and a woman on a bench .,a man sitting on a bench 
6520,2312731013_1a3a8e25c6.jpg,https://drive.google.com/uc?id=1YYHxEg7DKi4M5a7eu2vVrTsOxKeklkxw,A man and a dog are sitting on the pavement are sitting by a wall .,a man is sitting on a couch 
6521,2286823363_7d554ea740.jpg,https://drive.google.com/uc?id=1ZFphkXilVAkCVV9b_aiSTIDbm81kN4dI,A little boy jumping from one chair to another .,a young man in a living room 
6522,2295447147_458cfea65a.jpg,https://drive.google.com/uc?id=1atKuyBorxiRlKA3-ee-iNSnEB2gp2MP5,A brown dog in a field .,a dog is standing in the grass 
6523,2287887341_663bfa15af.jpg,https://drive.google.com/uc?id=1boKJCY00Psx_CruQ3WA_e9Yfs1xt1fco,A dog pants inside a car,a dog is sitting on a car 
6524,2325258180_6217dd17eb.jpg,https://drive.google.com/uc?id=1c5QwFla2XCtztW-3hlJDF_01Pthrtn-X,A black and brown dog is laying with a tiger striped toy .,a dog laying on a chair 
6525,2330843604_b8d75d6ac7.jpg,https://drive.google.com/uc?id=1d9zL7rRksvRCuUTi5IsN7mZ7Jz8IOlxN,A blond child jumping rope on a sidewalk .,a young boy is flying a frisbee 
6526,2303426046_09cfd7bc4e.jpg,https://drive.google.com/uc?id=1i9-z3orNvBRiQjvzLMJ_2tKTvk7JFcmk,A brown dog jumps in the air .,a dog is laying on a leash 
6527,2324979199_4193ef7537.jpg,https://drive.google.com/uc?id=1jg5ScHWnOI8MVYm55hIQhmW9mD6LqBgM,A girl and boy hug each other near a doorway .,a young girl brushing her hair 
6528,2307118114_c258e3a47e.jpg,https://drive.google.com/uc?id=1lLkAkwMz4myzN9RVBfvD0CrvJXjSAK96,A man in a black cap and shirt smiling while holding a white grey and black rectangular object .,a man holding a man 
6529,2294688426_96c8614f1d.jpg,https://drive.google.com/uc?id=1ldd2VHsa9f6LUVDWrtauTvgG6qgtJDbT,A man dressed in a black poncho stands in the middle of a parking lot .,a man sitting on a parking lot 
6530,2317714088_bcd081f926.jpg,https://drive.google.com/uc?id=1p_nfxuy7Darkt_rYNA58inLH0YhQQFIg,A person has just thrown a snowball and hit someone in the back .,a man and a man on a snow 
6531,2289068031_fe26990183.jpg,https://drive.google.com/uc?id=1qFD4JWF2qOHAWPrFjmrUkcbQjV9PJxfc,A motocross rider rides in the air over a bar .,a man throwing a crowd of people 
6532,2319197581_94f807b204.jpg,https://drive.google.com/uc?id=1qklJnAWsPzzqUiFLLGCuB5cybcPFePhO,"A fluffy , white dog running in the snow .",a small white sheep laying on a table 
6533,2314722788_6262c3aa40.jpg,https://drive.google.com/uc?id=1rU4W5cE3jacn03-oGUGmN8Gs64iWups4,A black and brown dog are starring at each other .,a dog laying on a bench 
6534,2315807231_6948b3f3a5.jpg,https://drive.google.com/uc?id=1sSIxhgjSy16XDavZxfbj6mB7tkQpA5uy,A brown dog is shaking off the snow .,a dog laying down a dog 
6535,2300920203_f29260b1db.jpg,https://drive.google.com/uc?id=1umb528zUZC0BXSED0Ufh46SRmQaBGeEN,A blond dog playing with a colorful dog toy .,a small white sheep standing on a bench 
6536,2325816912_b3bb41cdbb.jpg,https://drive.google.com/uc?id=1xQNbvy-jRYQjtZCbE6Zft34pCYg9Sype,A black dog running through the snow .,a woman is standing in a tree 
6537,2320125735_27fe729948.jpg,https://drive.google.com/uc?id=1yZI9KONMxBBKBFsqiuAJCUbfXFbczRy3,A black and brown dog with blue collar goes on alert by a soccer ball in the grass .,a group of soccer ball 
6538,224702242_a62aaa6dff.jpg,https://drive.google.com/uc?id=114xS1fTf6YiqPkR9esGH5noNd6gVv21q,A white dog catching a soccer ball midair .,a dog laying on a grassy field 
6539,2273038287_3004a72a34.jpg,https://drive.google.com/uc?id=121bDDKysaxbmCbdA9luqG_b5P-eRfcvX,A black dog is running very fast on a light brown ground .,a dog laying on a couch 
6540,2270483627_16fe41b063.jpg,https://drive.google.com/uc?id=1395Nk2hu3ahSF-aQO4gaCHR1f-kHlgAj,A big tan dog jumps in the water .,a dog laying on a surfboard 
6541,2266061169_dfbf8f0595.jpg,https://drive.google.com/uc?id=13GV12qZXiolmQQI540KNmWlbXs4dKx2T,"A man is laying down inside a black , non-working boat .",a man is sitting on a bench 
6542,2278766574_f71f1704a8.jpg,https://drive.google.com/uc?id=16IUALsAS6O63n2moIjXFPwGbdU0Ox7PK,A youn woman on a man 's back walking down a cement path with another couple behind them holding hands .,a woman is walking down a street 
6543,2257294002_0073263c54.jpg,https://drive.google.com/uc?id=16PDUr8VWRYuxSiWsDzSuGvtfv_detH7t,The children of a family play while they wait .,a group of people are playing tennis 
6544,2275372714_017c269742.jpg,https://drive.google.com/uc?id=18BcfFboYt-WCw-KDmaDeQ5oUUaNgz4Lf,A group of boys pouring soda into a white plastic bucket while a man pumps a bicycle pump .,a man throwing a frisbee 
6545,2268729848_d418451226.jpg,https://drive.google.com/uc?id=1963uq5sZURq74bd2SRPKYajpI5cbXi2E,A boy hangs onto straps on a train .,a man is standing in a window 
6546,2251747182_6b67a3ab8b.jpg,https://drive.google.com/uc?id=1BS9as4TOxbsc8pFmj1xwvzmJn3yyopZ6,A boy playing basketball in a gym,a group of people are standing on a sandy beach 
6547,2273028514_d7b584f73d.jpg,https://drive.google.com/uc?id=1CyGxE7oxBNnhsxfuYi0ZyV1SsxMYi0Gb,A couple kiss in a subway station .,a man is holding a tie 
6548,2271890493_da441718ba.jpg,https://drive.google.com/uc?id=1E113eEcbqBb5hm4H8ptfhQTFY7kD9-l-,a big white dog jumps on a small dog .,a dog laying on a leash 
6549,226531363_33ac01d931.jpg,https://drive.google.com/uc?id=1E4zgoIrhbsNDkgouuMv_o8JF6n-PUAjJ,A dog runs across the snowy field .,a dog on a snowy hill 
6550,2277081067_d2b4c98bce.jpg,https://drive.google.com/uc?id=1ElOQi2Yl_srNvXdYsnhkjherKGT5l11D,A boy and girl are splashing around in the ocean .,a man is standing on a beach 
6551,2255685792_f70474c6db.jpg,https://drive.google.com/uc?id=1FgsYKhc1ZnMJA1wPgkeZtsfacOsZjDFN,"Three individuals are posing on skis behind a "" no skiing "" sign .",a man is standing in the snow 
6552,2272489996_95b0a62d15.jpg,https://drive.google.com/uc?id=1Fr1nK2Q7cf5cAu5B5NJ8a-vsN0-PVYD-,Two black and white dogs run across a green field .,a dog laying on a grassy field 
6553,2263655670_517890f5b7.jpg,https://drive.google.com/uc?id=1GCRUfTa0kaDjIIKJJotquZmms-YDhF1d,A German shepherd jumps at a small white dog .,a large brown sheep standing in a field 
6554,2264316030_600e55748d.jpg,https://drive.google.com/uc?id=1GsHgHhlhi3Aftt6C4fHaboEcGrVulnmq,A brown and black dog walks in the snow with its tongue hanging out .,a dog laying on a couch 
6555,2281054343_95d6d3b882.jpg,https://drive.google.com/uc?id=1IHc3UGEBVk5KAweaZA1QC5ydT8_yzz8g,A man wearing a black hat is walking through a busy city street .,a man is walking down a horse 
6556,2272967004_1531726d71.jpg,https://drive.google.com/uc?id=1JUM2wDqaZUTXIScpe3vY2zBWj6U2XRE-,A man with a snowboard sits atop a mountain looking at the view .,a man riding a red and a small brown and a small brown and a small brown and a small brown and a small brown and a small brown and a small brown and a small brown and a small brown and a small brown and a small brown
6557,2282600972_c22d1e03c7.jpg,https://drive.google.com/uc?id=1JXiaSM5Ft7ZADIzvGkM9YMhXm57Wfcd1,Skiiers on a snowy mountain .,a man riding skis on a snowy slope 
6558,2268596214_ca532f5c63.jpg,https://drive.google.com/uc?id=1KRFvTVr30VCFy7d3Eh5Bgf5_jUhzsrOZ,A cameraman checks the settings on his camera .,a man holding a cellphone 
6559,2260560631_09093be4c6.jpg,https://drive.google.com/uc?id=1L2JrVhENVOAsusS79VJ76rYheiBLPmmm,A dirty dogs runs through the woods .,a small brown sheep sitting on a bench 
6560,2272750492_91e8f67328.jpg,https://drive.google.com/uc?id=1LY1hX4WoZXUzNWJQfmGqDKcCoFbc9EYN,A man jumps through the air while snowboarding .,a man riding a red shirt riding a snowboard 
6561,2282260240_55387258de.jpg,https://drive.google.com/uc?id=1M7xxzU9ZB_ZzG9h2xPA_bKtk1J5RAr44,A little girl dances in a room with balloons on the floor .,a young girl holding a red shirt holds a frisbee 
6562,2256218522_53b92bcbb2.jpg,https://drive.google.com/uc?id=1MZWjfurlCGTSmztWvTcwLiPjEBMqwgLn,A black and white dog is running through the sand at a beach .,a dog is standing in a grassy field 
6563,2250555512_71670078f5.jpg,https://drive.google.com/uc?id=1MeBeiMisy_CBnXuoPRJugmd1qHCzgmlD,A dark haired man in his twenties drinks a green liquid from a plastic mug .,a man holding a woman holding a picture 
6564,2256320794_0286c31bfa.jpg,https://drive.google.com/uc?id=1OwPzhj1LiMa_33PDtDVEVc0iQTY8eevI,A dog is waling on sand .,a dog is standing on a frisbee 
6565,2261346505_302c67951d.jpg,https://drive.google.com/uc?id=1Pi3h03octCTAnQDcxQbTCCFUC0AlpCH-,A group of foreign people stand with umbrellas on the side of the street .,a group of people walking down a sidewalk 
6566,2257099774_37d0d3aa9a.jpg,https://drive.google.com/uc?id=1ROUlpGrWh_FXTGdMXfYdAniM02u1PRXo,An elderly Asian woman wearing a blue winter coat and red hat in front of a food counter .,a man holding a tie 
6567,2276314067_7ee246f859.jpg,https://drive.google.com/uc?id=1TDfcclNgYKqiL2z0rRUQH1EpjfxAnDBI,Two dark colored dogs fighting one another .,a dog laying down a cage 
6568,2278776373_fe499a93be.jpg,https://drive.google.com/uc?id=1TPBjN5rQsn-Mx_WEQhkEdELnpXae5zwk,A boy walks near buildings .,a man standing in a building 
6569,2252123185_487f21e336.jpg,https://drive.google.com/uc?id=1TYOh_wrKLGYnbBb6lLrj98ewoDWIGqI6,A bunch on people are seated in a stadium .,a group of people are standing around a market 
6570,2275253272_00f941366e.jpg,https://drive.google.com/uc?id=1TsmHAb_bIMsk6VMvhidzLnjiqNbLO3e1,a girl in a green dress and pink jacket is running down a dusty path in a grassy park .,a young woman walking down a street 
6571,2273591668_069dcb4641.jpg,https://drive.google.com/uc?id=1UxC6zHRh9livhvze8pTYn4KMN43xAhi4,A dog is carrying a red toy in its mouth running in a field of brown grass next to a second dog .,a dog is standing in a grassy area 
6572,2268109835_d6edbe1c2b.jpg,https://drive.google.com/uc?id=1VIs5V7ji-Cs8WCRVYfJ4qKQj3_5xW6Mb,A man catches a bird from the partly cloudy sky with a long net .,a park with a kite 
6573,2245914678_1f82fc3d80.jpg,https://drive.google.com/uc?id=1WeUCUCHQSBiExAYPKjeA005t8m8NILlm,A girl with dyed red hair wearing striped clothing talking on a cellphone .,a man is holding a hat holding a hat holding a hat holding a hat holding a hat holding a hat holding a hat holding a hat holding a hat holding a hat holding a hat holding a hat holding a hat holding a hat holding a hat holding
6574,2266144051_614b2d62b0.jpg,https://drive.google.com/uc?id=1WiA08a-ql1DqrCkhKNu3iKsN2SRGWcxq,A biker is wearing all black gear with buildings and a tree with no leaves nearby .,a man in a black jacket and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and jeans and
6575,224273695_0b517bd0eb.jpg,https://drive.google.com/uc?id=1Y-I7OQWlfEWemyId4_YENELu_heUKnPs,A beautiful view of the mountains on a snowy day .,a snow covered in a snow covered slope 
6576,2250870111_8402d2319d.jpg,https://drive.google.com/uc?id=1YQv3loZFsT6Bv_eOCDYVQgpJj_yenTzE,A person is reading a magazine on a snowing sidewalk .,a man in a skateboard 
6577,2271955077_0020b4ee0d.jpg,https://drive.google.com/uc?id=1YvnVzFBwBAYW5xE41wl-PWtaacgzlbb3,A person is riding a snowboard doing an air stunt over a snowy mound .,a man riding a snow 
6578,2256231539_05c27179f1.jpg,https://drive.google.com/uc?id=1Z4JJx8TkbfdHaFEFxEINdlsFh8BNqL8o,A child holds a football and runs from other children .,a group of people play with a frisbee 
6579,2277299634_e14bdb7ff7.jpg,https://drive.google.com/uc?id=1ZNAbx3Alk7CMVzkwe2pQckTZL7Lw4Rm9,A man on a busy street .,a man walking down a city street 
6580,2282522980_45cfa8e0cf.jpg,https://drive.google.com/uc?id=1_33t_MnV0hvOYCjKD5khwXHMA6j8qRj7,The dog with the green collar and ball is running behind the dog with the red collar,a man riding a dog 
6581,2260369648_e21ae6494a.jpg,https://drive.google.com/uc?id=1_5spfLCAP1gEw_17qCHGFAI6CSvZ23ma,A woman in a marching band uniform holding out her arms to another woman .,a young boy with a baseball bat 
6582,2255342813_5b2ac6d633.jpg,https://drive.google.com/uc?id=1_nwVDWbbMOaT75U5l5iyZS6f1FCd1E8X,A person climbing down a rocky cliffside with water below .,a man riding a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a body of a
6583,2249141510_f534708374.jpg,https://drive.google.com/uc?id=1cta2JoZqn6KEBA0AyZ6XmQGBnX43JIFc,A boy in red is jumping in a playground sand pit .,a young man throwing a frisbee 
6584,2256133102_e2c8314ecb.jpg,https://drive.google.com/uc?id=1dbu3Lzq-wTPtA-NS_Qr61kkb0b3uOdL3,A man in blue pants repels off a cliff over water .,a man riding a surfboard 
